NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SNAPC4	small nuclear RNA activating complex polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:11137]	119	21.41715431213379	0.020295715	Yes	
row_1	GTF3C5	general transcription factor IIIC subunit 5 [Source:HGNC Symbol;Acc:HGNC:4668]	307	15.67124080657959	0.023280099	Yes	
row_2	TP53	tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]	358	14.770153045654297	0.04108488	Yes	
row_3	NFX1	"nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:HGNC:7803]"	390	14.304943084716797	0.06039812	Yes	
row_4	NELFB	negative elongation factor complex member B [Source:HGNC Symbol;Acc:HGNC:24324]	404	14.094362258911133	0.08151038	Yes	
row_5	UPF3B	UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]	407	14.007007598876953	0.10378847	Yes	
row_6	POLR2D	RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191]	487	13.009008407592773	0.11531853	Yes	
row_7	POLR1C	RNA polymerase I and III subunit C [Source:HGNC Symbol;Acc:HGNC:20194]	680	11.358783721923828	0.11077709	Yes	
row_8	POLD1	"DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]"	720	11.004598617553711	0.123835176	Yes	
row_9	POLD3	"DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]"	764	10.765835762023926	0.13603446	Yes	
row_10	ALYREF	Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071]	960	9.641216278076172	0.12837586	Yes	
row_11	RPA2	replication protein A2 [Source:HGNC Symbol;Acc:HGNC:10290]	980	9.524344444274902	0.14142953	Yes	
row_12	POLR3C	RNA polymerase III subunit C [Source:HGNC Symbol;Acc:HGNC:30076]	983	9.504151344299316	0.1564695	Yes	
row_13	SF3A3	splicing factor 3a subunit 3 [Source:HGNC Symbol;Acc:HGNC:10767]	1005	9.397732734680176	0.16908213	Yes	
row_14	AK1	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]	1087	8.930249214172363	0.17381828	Yes	
row_15	ADRM1	ADRM1 26S proteasome ubiquitin receptor [Source:HGNC Symbol;Acc:HGNC:15759]	1114	8.790329933166504	0.1848608	Yes	
row_16	SURF1	SURF1 cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:11474]	1133	8.71741771697998	0.19673611	Yes	
row_17	RFC5	replication factor C subunit 5 [Source:HGNC Symbol;Acc:HGNC:9973]	1212	8.346321105957031	0.20088987	Yes	
row_18	NUDT9	nudix hydrolase 9 [Source:HGNC Symbol;Acc:HGNC:8056]	1269	8.143603324890137	0.20733029	Yes	
row_19	TAF9	TATA-box binding protein associated factor 9 [Source:HGNC Symbol;Acc:HGNC:11542]	1293	8.042749404907227	0.21752736	Yes	
row_20	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]	1426	7.595860004425049	0.21406224	Yes	
row_21	EDF1	endothelial differentiation related factor 1 [Source:HGNC Symbol;Acc:HGNC:3164]	1499	7.339643955230713	0.21731031	Yes	
row_22	UMPS	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]	1521	7.264364719390869	0.22649367	Yes	
row_23	RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	1676	6.8166399002075195	0.21916348	Yes	
row_24	SAC3D1	SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]	1791	6.47061014175415	0.2160271	Yes	
