NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RRP9	"ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16829]"	7	46.78889083862305	0.07648069	Yes	
row_1	EXOSC2	exosome component 2 [Source:HGNC Symbol;Acc:HGNC:17097]	127	20.87666130065918	0.09687602	Yes	
row_2	TATDN2	TatD DNase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28988]	128	20.837238311767578	0.13130574	Yes	
row_3	TUBB2A	tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]	477	13.065587043762207	0.111662	Yes	
row_4	NOP56	NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]	490	12.991008758544922	0.13170546	Yes	
row_5	TARS1	threonyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:11572]	646	11.627137184143066	0.13255225	Yes	
row_6	EXOC2	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]	676	11.388944625854492	0.14793438	Yes	
row_7	SPCS1	signal peptidase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23401]	679	11.361513137817383	0.16647021	Yes	
row_8	CKS1B	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]	690	11.31238842010498	0.18397704	Yes	
row_9	EXOSC10	exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]	692	11.296615600585938	0.20252414	Yes	
row_10	DKC1	dyskerin pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:2890]	841	10.295644760131836	0.20200026	Yes	
row_11	PAIP1	poly(A) binding protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16945]	1149	8.667719841003418	0.17994767	Yes	
row_12	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]	1155	8.631888389587402	0.19361787	Yes	
row_13	GEMIN4	gem nuclear organelle associated protein 4 [Source:HGNC Symbol;Acc:HGNC:15717]	1163	8.587718963623047	0.20697813	Yes	
row_14	EIF4E	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	1274	8.115900039672852	0.20735498	Yes	
row_15	PSAT1	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	1586	7.068802833557129	0.18218654	Yes	
row_16	SDAD1	SDA1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25537]	1717	6.6663947105407715	0.1777987	Yes	
row_17	DCP1A	decapping mRNA 1A [Source:HGNC Symbol;Acc:HGNC:18714]	1735	6.616544723510742	0.18671711	Yes	
row_18	EIF4A1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]	1749	6.584183216094971	0.19605598	Yes	
row_19	HSPA9	heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]	1753	6.5809550285339355	0.20657435	Yes	
row_20	EXOSC4	exosome component 4 [Source:HGNC Symbol;Acc:HGNC:18189]	1834	6.354499340057373	0.20759532	Yes	
row_21	KHSRP	KH-type splicing regulatory protein [Source:HGNC Symbol;Acc:HGNC:6316]	1889	6.222841262817383	0.21147932	Yes	
row_22	FUS	FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]	1905	6.1960930824279785	0.21993998	Yes	
row_23	EIF4A3	eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]	1984	6.005360126495361	0.22062103	Yes	
row_24	EIF4G1	eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]	2192	5.53377103805542	0.2052385	No	
row_25	ATF3	activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]	2430	5.074633598327637	0.18554285	No	
row_26	NOP14	NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]	2489	4.956254482269287	0.18686011	No	
row_27	POP4	"POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]"	2569	4.792535305023193	0.18541871	No	
row_28	NHP2	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]	2716	4.534239768981934	0.17561212	No	
row_29	DDX10	DEAD-box helicase 10 [Source:HGNC Symbol;Acc:HGNC:2735]	3217	3.726726770401001	0.12252816	No	
row_30	NOLC1	nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]	3254	3.678072690963745	0.124340095	No	
row_31	CNOT4	CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]	3408	3.491394281387329	0.11198102	No	
row_32	H2AX	H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739]	3442	3.448002815246582	0.113768265	No	
row_33	IARS1	isoleucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:5330]	3644	3.1900384426116943	0.09522405	No	
row_34	MTREX	Mtr4 exosome RNA helicase [Source:HGNC Symbol;Acc:HGNC:18734]	3662	3.1726019382476807	0.09845198	No	
row_35	LSM1	"LSM1 homolog, mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20472]"	4009	2.728121280670166	0.061964437	No	
row_36	NFYA	nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804]	4028	2.707188129425049	0.064304866	No	
row_37	EXOSC9	exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]	4236	2.4740006923675537	0.043866634	No	
row_38	EEF2	eukaryotic translation elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:3214]	4405	-2.3544843196868896	0.027851775	No	
row_39	ALDH18A1	aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]	4670	-2.6255006790161133	9.103144E-4	No	
row_40	PDIA5	protein disulfide isomerase family A member 5 [Source:HGNC Symbol;Acc:HGNC:24811]	4757	-2.724072217941284	-0.0047782287	No	
row_41	ERN1	endoplasmic reticulum to nucleus signaling 1 [Source:HGNC Symbol;Acc:HGNC:3449]	4827	-2.8082025051116943	-0.008313544	No	
row_42	PREB	prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]	4950	-2.957385778427124	-0.017881982	No	
row_43	YIF1A	"Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]"	5102	-3.1623082160949707	-0.030547842	No	
row_44	FKBP14	FKBP prolyl isomerase 14 [Source:HGNC Symbol;Acc:HGNC:18625]	5230	-3.314940929412842	-0.0401179	No	
row_45	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9 [Source:HGNC Symbol;Acc:HGNC:6968]	5772	-4.143954277038574	-0.097370304	No	
