NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CCND2	cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]	34	30.096559524536133	0.03518508	No	
row_1	CASP3	caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]	212	17.900060653686523	0.037500646	No	
row_2	SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	264	16.706607818603516	0.053218197	No	
row_3	LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	365	14.629650115966797	0.060412385	No	
row_4	DIABLO	diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]	384	14.402015686035156	0.07704402	No	
row_5	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]	391	14.28016185760498	0.09494136	No	
row_6	PDGFRB	platelet derived growth factor receptor beta [Source:HGNC Symbol;Acc:HGNC:8804]	524	12.676729202270508	0.09579188	No	
row_7	ETF1	eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]	711	11.11998462677002	0.08820342	No	
row_8	LEF1	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	847	10.238791465759277	0.08552075	No	
row_9	TIMP3	TIMP metallopeptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:11822]	865	10.147393226623535	0.09672657	No	
row_10	F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	886	9.973736763000488	0.10734995	No	
row_11	CASP8	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]	963	9.628266334533691	0.11087545	No	
row_12	DAP3	death associated protein 3 [Source:HGNC Symbol;Acc:HGNC:2673]	995	9.438191413879395	0.11949513	No	
row_13	PEA15	proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]	1297	8.030720710754395	0.09422934	No	
row_14	CASP2	caspase 2 [Source:HGNC Symbol;Acc:HGNC:1503]	1306	8.002832412719727	0.10370879	No	
row_15	CASP6	caspase 6 [Source:HGNC Symbol;Acc:HGNC:1507]	1321	7.941603660583496	0.112396196	No	
row_16	HMOX1	heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]	1380	7.759583950042725	0.11562322	No	
row_17	CASP7	caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]	1391	7.704942226409912	0.124477044	No	
row_18	DFFA	DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]	1458	7.492795467376709	0.12640673	No	
row_19	GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	1534	7.208048343658447	0.12689696	No	
row_20	GSR	glutathione-disulfide reductase [Source:HGNC Symbol;Acc:HGNC:4623]	1571	7.096546649932861	0.13187152	No	
row_21	IGF2R	insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]	1732	6.639313697814941	0.121530384	No	
row_22	IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	1824	6.382045269012451	0.119044855	No	
row_23	JUN	"Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]"	2001	5.971181869506836	0.10593368	No	
row_24	BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	2257	5.400402069091797	0.08270071	No	
row_25	ATF3	activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]	2430	5.074633598327637	0.068896	No	
row_26	SOD1	superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]	2473	4.9780988693237305	0.0703976	No	
row_27	CASP9	caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]	2674	4.581450462341309	0.052626353	No	
row_28	SATB1	SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]	2786	4.406219005584717	0.045191802	No	
row_29	MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	2849	4.302180767059326	0.043438386	No	
row_30	EGR3	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	2937	4.15567684173584	0.038526334	No	
row_31	BRCA1	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]	3032	4.012984752655029	0.032597374	No	
row_32	SLC20A1	solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]	3106	3.892455816268921	0.02900422	No	
row_33	BAX	"BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]"	3155	3.819365978240967	0.028283527	No	
row_34	HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	3167	3.8016436100006104	0.03193195	No	
row_35	CTNNB1	catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]	3255	3.677701234817505	0.026397014	No	
row_36	SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	3290	3.635467767715454	0.027098589	No	
row_37	FEZ1	fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659]	3316	3.5898263454437256	0.02880906	No	
row_38	GPX3	glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]	3391	3.5074706077575684	0.024595492	No	
row_39	WEE1	WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]	3777	3.0147552490234375	-0.017178498	No	
row_40	CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]	3950	2.80586838722229	-0.033939805	No	
row_41	CDC25B	cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]	3952	2.803191661834717	-0.030405458	No	
