NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]	6	47.155548095703125	0.05599897	Yes	
row_1	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]	8	46.3754997253418	0.11165419	Yes	
row_2	PRLR	prolactin receptor [Source:HGNC Symbol;Acc:HGNC:9446]	28	31.44584846496582	0.14721428	Yes	
row_3	BAG1	BAG cochaperone 1 [Source:HGNC Symbol;Acc:HGNC:937]	29	31.226295471191406	0.18476899	Yes	
row_4	SLC2A8	solute carrier family 2 member 8 [Source:HGNC Symbol;Acc:HGNC:13812]	66	25.21344757080078	0.21081267	Yes	
row_5	IMPA2	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	140	20.410314559936523	0.22668132	Yes	
row_6	MOCS2	molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]	288	16.095354080200195	0.22856358	Yes	
row_7	CPE	carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]	470	13.144352912902832	0.22285491	Yes	
row_8	UGDH	UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]	698	11.252640724182129	0.20940278	Yes	
row_9	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	721	10.9992094039917	0.22001582	Yes	
row_10	SLC24A3	solute carrier family 24 member 3 [Source:HGNC Symbol;Acc:HGNC:10977]	808	10.52552604675293	0.22245099	Yes	
row_11	GLA	galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296]	851	10.221273422241211	0.22975087	Yes	
row_12	RABEP1	"rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]"	970	9.583045959472656	0.22724847	Yes	
row_13	MICB	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:HGNC:7091]	975	9.54182243347168	0.23824856	Yes	
row_14	FABP5	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]	1199	8.412456512451172	0.22185616	No	
row_15	NPY1R	neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]	1254	8.194668769836426	0.22529218	No	
row_16	SORD	sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]	1411	7.656644344329834	0.2159556	No	
row_17	OLFM1	olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]	1495	7.358821868896484	0.21493894	No	
row_18	UNC13B	unc-13 homolog B [Source:HGNC Symbol;Acc:HGNC:12566]	1506	7.327320098876953	0.22256245	No	
row_19	PPIF	peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]	1563	7.117953300476074	0.22446579	No	
row_20	ALDH3A2	aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]	1685	6.776504039764404	0.21823142	No	
row_21	XRCC3	X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]	1762	6.555771350860596	0.2170811	No	
row_22	RBBP8	"RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]"	1767	6.5458197593688965	0.224478	No	
row_23	DUSP2	dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]	1846	6.3153767585754395	0.2228008	No	
row_24	CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	1885	6.228675365447998	0.22577445	No	
row_25	IL17RB	interleukin 17 receptor B [Source:HGNC Symbol;Acc:HGNC:18015]	1950	6.081284046173096	0.22548	No	
row_26	MEST	mesoderm specific transcript [Source:HGNC Symbol;Acc:HGNC:7028]	2120	5.678374767303467	0.21221884	No	
row_27	FRK	fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]	2429	5.079039096832275	0.18171284	No	
row_28	FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]	2848	4.304999351501465	0.13719939	No	
row_29	FKBP5	FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]	2853	4.294795513153076	0.14188907	No	
row_30	EGR3	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	2937	4.15567684173584	0.1370201	No	
row_31	CISH	cytokine inducible SH2 containing protein [Source:HGNC Symbol;Acc:HGNC:1984]	2948	4.139690399169922	0.14080997	No	
row_32	RNASEH2A	ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]	2973	4.113646030426025	0.14290422	No	
row_33	MYB	"MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]"	3001	4.065873146057129	0.1445844	No	
row_34	DCXR	dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985]	3015	4.0391974449157715	0.14789678	No	
row_35	GAL	galanin and GMAP prepropeptide [Source:HGNC Symbol;Acc:HGNC:4114]	3161	3.8095734119415283	0.13524114	No	
